,nof_selected_features,nof_samples,min_test_error_0,min_test_error_1,min_test_error_2,min_test_error_3,min_test_error_4,min_test_error_5,min_test_error_6,min_test_error_7,min_test_error_8,min_test_error_9
225,60,240,0.13333333333333333,0.21666666666666667,0.25,0.3333333333333333,0.23333333333333334,0.16666666666666666,0.18333333333333332,0.15,0.3,0.31666666666666665
226,70,240,0.18333333333333332,0.31666666666666665,0.11666666666666667,0.26666666666666666,0.08333333333333333,0.21666666666666667,0.23333333333333334,0.26666666666666666,0.21666666666666667,0.21666666666666667
227,80,240,0.21666666666666667,0.15,0.1,0.4,0.25,0.2,0.21666666666666667,0.25,0.31666666666666665,0.3
228,90,240,0.31666666666666665,0.26666666666666666,0.13333333333333333,0.18333333333333332,0.18333333333333332,0.23333333333333334,0.25,0.21666666666666667,0.11666666666666667,0.16666666666666666
229,100,240,0.18333333333333332,0.11666666666666667,0.2,0.18333333333333332,0.15,0.26666666666666666,0.15,0.2,0.16666666666666666,0.25
230,110,240,0.18333333333333332,0.13333333333333333,0.1,0.2,0.16666666666666666,0.16666666666666666,0.2,0.11666666666666667,0.2,0.21666666666666667
231,120,240,0.18333333333333332,0.11666666666666667,0.08333333333333333,0.2,0.11666666666666667,0.21666666666666667,0.15,0.1,0.03333333333333333,0.1
232,130,240,0.15,0.16666666666666666,0.15,0.15,0.08333333333333333,0.11666666666666667,0.16666666666666666,0.15,0.2,0.13333333333333333
233,140,240,0.13333333333333333,0.16666666666666666,0.1,0.08333333333333333,0.1,0.016666666666666666,0.06666666666666667,0.08333333333333333,0.13333333333333333,0.11666666666666667
234,150,240,0.15,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.18333333333333332,0.1,0.15,0.2,0.08333333333333333,0.11666666666666667
235,160,240,0.13333333333333333,0.13333333333333333,0.15,0.13333333333333333,0.15,0.16666666666666666,0.06666666666666667,0.2,0.11666666666666667,0.15
236,170,240,0.16666666666666666,0.15,0.08333333333333333,0.11666666666666667,0.13333333333333333,0.15,0.2,0.18333333333333332,0.11666666666666667,0.25
237,180,240,0.1,0.08333333333333333,0.1,0.16666666666666666,0.13333333333333333,0.08333333333333333,0.13333333333333333,0.13333333333333333,0.18333333333333332,0.08333333333333333
238,190,240,0.08333333333333333,0.18333333333333332,0.1,0.06666666666666667,0.13333333333333333,0.15,0.08333333333333333,0.15,0.3,0.25
239,200,240,0.16666666666666666,0.13333333333333333,0.1,0.15,0.15,0.05,0.1,0.15,0.16666666666666666,0.06666666666666667
240,10,260,0.4461538461538462,0.18461538461538463,0.3076923076923077,0.35384615384615387,0.3230769230769231,0.4,0.49230769230769234,0.5692307692307692,0.5230769230769231,0.4
241,20,260,0.47692307692307695,0.38461538461538464,0.4153846153846154,0.38461538461538464,0.35384615384615387,0.3384615384615385,0.3230769230769231,0.3230769230769231,0.24615384615384617,0.18461538461538463
