,nof_selected_features,nof_samples,min_test_error_0,min_test_error_1,min_test_error_2,min_test_error_3,min_test_error_4,min_test_error_5,min_test_error_6,min_test_error_7,min_test_error_8,min_test_error_9
239,200,240,0.08333333333333333,0.05,0.08333333333333333,0.15,0.1,0.08333333333333333,0.05,0.06666666666666667,0.06666666666666667,0.08333333333333333
240,10,260,0.09230769230769231,0.046153846153846156,0.1076923076923077,0.1076923076923077,0.12307692307692308,0.046153846153846156,0.09230769230769231,0.1076923076923077,0.09230769230769231,0.03076923076923077
241,20,260,0.13846153846153847,0.1076923076923077,0.1076923076923077,0.16923076923076924,0.09230769230769231,0.07692307692307693,0.07692307692307693,0.1076923076923077,0.07692307692307693,0.09230769230769231
242,30,260,0.12307692307692308,0.09230769230769231,0.18461538461538463,0.09230769230769231,0.06153846153846154,0.12307692307692308,0.09230769230769231,0.1076923076923077,0.12307692307692308,0.07692307692307693
243,40,260,0.13846153846153847,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.1076923076923077,0.12307692307692308,0.12307692307692308,0.03076923076923077,0.03076923076923077,0.03076923076923077
244,50,260,0.07692307692307693,0.1076923076923077,0.1076923076923077,0.12307692307692308,0.07692307692307693,0.12307692307692308,0.09230769230769231,0.1076923076923077,0.06153846153846154,0.1076923076923077
245,60,260,0.07692307692307693,0.1076923076923077,0.09230769230769231,0.12307692307692308,0.13846153846153847,0.15384615384615385,0.12307692307692308,0.1076923076923077,0.13846153846153847,0.13846153846153847
246,70,260,0.03076923076923077,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.07692307692307693,0.07692307692307693,0.09230769230769231,0.09230769230769231,0.07692307692307693,0.1076923076923077
247,80,260,0.12307692307692308,0.07692307692307693,0.09230769230769231,0.12307692307692308,0.15384615384615385,0.09230769230769231,0.07692307692307693,0.09230769230769231,0.07692307692307693,0.09230769230769231
248,90,260,0.06153846153846154,0.09230769230769231,0.07692307692307693,0.1076923076923077,0.15384615384615385,0.16923076923076924,0.046153846153846156,0.07692307692307693,0.1076923076923077,0.07692307692307693
249,100,260,0.12307692307692308,0.07692307692307693,0.13846153846153847,0.1076923076923077,0.07692307692307693,0.13846153846153847,0.12307692307692308,0.03076923076923077,0.046153846153846156,0.1076923076923077
250,110,260,0.09230769230769231,0.1076923076923077,0.1076923076923077,0.06153846153846154,0.03076923076923077,0.09230769230769231,0.12307692307692308,0.09230769230769231,0.046153846153846156,0.15384615384615385
251,120,260,0.06153846153846154,0.1076923076923077,0.09230769230769231,0.09230769230769231,0.13846153846153847,0.07692307692307693,0.06153846153846154,0.06153846153846154,0.09230769230769231,0.06153846153846154
252,130,260,0.07692307692307693,0.06153846153846154,0.03076923076923077,0.12307692307692308,0.1076923076923077,0.12307692307692308,0.046153846153846156,0.09230769230769231,0.1076923076923077,0.046153846153846156
253,140,260,0.07692307692307693,0.03076923076923077,0.03076923076923077,0.046153846153846156,0.07692307692307693,0.07692307692307693,0.06153846153846154,0.13846153846153847,0.09230769230769231,0.06153846153846154
254,150,260,0.07692307692307693,0.12307692307692308,0.07692307692307693,0.13846153846153847,0.12307692307692308,0.06153846153846154,0.07692307692307693,0.13846153846153847,0.03076923076923077,0.06153846153846154
255,160,260,0.03076923076923077,0.13846153846153847,0.06153846153846154,0.1076923076923077,0.03076923076923077,0.07692307692307693,0.09230769230769231,0.07692307692307693,0.13846153846153847,0.046153846153846156
256,170,260,0.07692307692307693,0.1076923076923077,0.07692307692307693,0.06153846153846154,0.18461538461538463,0.046153846153846156,0.046153846153846156,0.046153846153846156,0.1076923076923077,0.12307692307692308
257,180,260,0.06153846153846154,0.06153846153846154,0.09230769230769231,0.06153846153846154,0.046153846153846156,0.07692307692307693,0.03076923076923077,0.09230769230769231,0.09230769230769231,0.13846153846153847
258,190,260,0.046153846153846156,0.046153846153846156,0.07692307692307693,0.03076923076923077,0.09230769230769231,0.07692307692307693,0.12307692307692308,0.03076923076923077,0.13846153846153847,0.1076923076923077
259,200,260,0.1076923076923077,0.12307692307692308,0.015384615384615385,0.046153846153846156,0.07692307692307693,0.015384615384615385,0.07692307692307693,0.09230769230769231,0.09230769230769231,0.06153846153846154
260,10,280,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.1,0.11428571428571428,0.11428571428571428,0.12857142857142856,0.15714285714285714,0.05714285714285714,0.1
261,20,280,0.05714285714285714,0.14285714285714285,0.12857142857142856,0.11428571428571428,0.1,0.1,0.02857142857142857,0.08571428571428572,0.14285714285714285,0.07142857142857142
262,30,280,0.12857142857142856,0.11428571428571428,0.1,0.08571428571428572,0.1,0.07142857142857142,0.18571428571428572,0.15714285714285714,0.12857142857142856,0.02857142857142857
263,40,280,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.11428571428571428,0.1,0.08571428571428572,0.07142857142857142,0.11428571428571428,0.12857142857142856,0.1
264,50,280,0.05714285714285714,0.11428571428571428,0.1,0.08571428571428572,0.08571428571428572,0.04285714285714286,0.04285714285714286,0.12857142857142856,0.07142857142857142,0.12857142857142856
265,60,280,0.08571428571428572,0.15714285714285714,0.14285714285714285,0.07142857142857142,0.05714285714285714,0.04285714285714286,0.1,0.05714285714285714,0.07142857142857142,0.08571428571428572
266,70,280,0.11428571428571428,0.11428571428571428,0.12857142857142856,0.07142857142857142,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.1,0.05714285714285714,0.1
267,80,280,0.04285714285714286,0.17142857142857143,0.08571428571428572,0.08571428571428572,0.1,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.12857142857142856,0.18571428571428572
268,90,280,0.12857142857142856,0.07142857142857142,0.08571428571428572,0.05714285714285714,0.07142857142857142,0.08571428571428572,0.07142857142857142,0.05714285714285714,0.05714285714285714,0.1
269,100,280,0.04285714285714286,0.07142857142857142,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.04285714285714286,0.07142857142857142,0.08571428571428572,0.11428571428571428,0.12857142857142856
270,110,280,0.12857142857142856,0.02857142857142857,0.04285714285714286,0.07142857142857142,0.08571428571428572,0.11428571428571428,0.1,0.1,0.08571428571428572,0.11428571428571428
271,120,280,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.1,0.11428571428571428,0.07142857142857142,0.08571428571428572,0.05714285714285714,0.1,0.07142857142857142
272,130,280,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.08571428571428572,0.04285714285714286,0.05714285714285714,0.08571428571428572,0.08571428571428572
273,140,280,0.05714285714285714,0.04285714285714286,0.05714285714285714,0.05714285714285714,0.04285714285714286,0.04285714285714286,0.07142857142857142,0.04285714285714286,0.04285714285714286,0.07142857142857142
274,150,280,0.05714285714285714,0.08571428571428572,0.04285714285714286,0.08571428571428572,0.12857142857142856,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.04285714285714286,0.05714285714285714
275,160,280,0.1,0.05714285714285714,0.07142857142857142,0.11428571428571428,0.11428571428571428,0.04285714285714286,0.1,0.04285714285714286,0.14285714285714285,0.04285714285714286
276,170,280,0.08571428571428572,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.08571428571428572
277,180,280,0.08571428571428572,0.1,0.02857142857142857,0.07142857142857142,0.05714285714285714,0.08571428571428572,0.1,0.05714285714285714,0.02857142857142857,0.04285714285714286
278,190,280,0.07142857142857142,0.05714285714285714,0.04285714285714286,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.05714285714285714
279,200,280,0.08571428571428572,0.1,0.05714285714285714,0.08571428571428572,0.04285714285714286,0.02857142857142857,0.07142857142857142,0.04285714285714286,0.05714285714285714,0.04285714285714286
280,10,300,0.06666666666666667,0.09333333333333334,0.06666666666666667,0.10666666666666667,0.12,0.05333333333333334,0.13333333333333333,0.10666666666666667,0.16,0.09333333333333334
281,20,300,0.16,0.12,0.14666666666666667,0.12,0.14666666666666667,0.08,0.12,0.10666666666666667,0.06666666666666667,0.14666666666666667
282,30,300,0.08,0.05333333333333334,0.13333333333333333,0.05333333333333334,0.13333333333333333,0.09333333333333334,0.10666666666666667,0.06666666666666667,0.2,0.08
283,40,300,0.09333333333333334,0.12,0.13333333333333333,0.08,0.10666666666666667,0.12,0.16,0.13333333333333333,0.10666666666666667,0.04
284,50,300,0.13333333333333333,0.09333333333333334,0.08,0.10666666666666667,0.09333333333333334,0.06666666666666667,0.12,0.08,0.04,0.08
285,60,300,0.13333333333333333,0.08,0.13333333333333333,0.12,0.17333333333333334,0.08,0.09333333333333334,0.13333333333333333,0.06666666666666667,0.09333333333333334
286,70,300,0.08,0.08,0.16,0.09333333333333334,0.14666666666666667,0.16,0.08,0.13333333333333333,0.12,0.08
287,80,300,0.16,0.05333333333333334,0.13333333333333333,0.08,0.05333333333333334,0.02666666666666667,0.08,0.09333333333333334,0.10666666666666667,0.10666666666666667
288,90,300,0.06666666666666667,0.09333333333333334,0.06666666666666667,0.08,0.08,0.13333333333333333,0.08,0.10666666666666667,0.08,0.08
289,100,300,0.08,0.05333333333333334,0.06666666666666667,0.06666666666666667,0.09333333333333334,0.10666666666666667,0.16,0.08,0.08,0.02666666666666667
290,110,300,0.14666666666666667,0.02666666666666667,0.04,0.04,0.08,0.09333333333333334,0.02666666666666667,0.06666666666666667,0.04,0.06666666666666667
291,120,300,0.05333333333333334,0.08,0.06666666666666667,0.08,0.05333333333333334,0.13333333333333333,0.04,0.09333333333333334,0.06666666666666667,0.05333333333333334
292,130,300,0.09333333333333334,0.08,0.08,0.08,0.06666666666666667,0.10666666666666667,0.08,0.04,0.08,0.12
293,140,300,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.10666666666666667,0.10666666666666667,0.05333333333333334,0.09333333333333334,0.12,0.06666666666666667,0.08
294,150,300,0.13333333333333333,0.09333333333333334,0.02666666666666667,0.09333333333333334,0.06666666666666667,0.08,0.02666666666666667,0.08,0.05333333333333334,0.06666666666666667
295,160,300,0.08,0.10666666666666667,0.08,0.06666666666666667,0.09333333333333334,0.04,0.08,0.06666666666666667,0.08,0.05333333333333334
296,170,300,0.10666666666666667,0.06666666666666667,0.10666666666666667,0.08,0.06666666666666667,0.09333333333333334,0.04,0.10666666666666667,0.08,0.02666666666666667
297,180,300,0.12,0.06666666666666667,0.06666666666666667,0.09333333333333334,0.06666666666666667,0.04,0.06666666666666667,0.12,0.10666666666666667,0.06666666666666667
298,190,300,0.06666666666666667,0.10666666666666667,0.05333333333333334,0.02666666666666667,0.08,0.09333333333333334,0.06666666666666667,0.08,0.02666666666666667,0.10666666666666667
299,200,300,0.09333333333333334,0.05333333333333334,0.08,0.06666666666666667,0.08,0.06666666666666667,0.08,0.09333333333333334,0.04,0.02666666666666667
300,10,320,0.0625,0.0875,0.1125,0.175,0.1,0.0875,0.2,0.2,0.1,0.0375
301,20,320,0.0875,0.1,0.125,0.0625,0.15,0.1375,0.075,0.075,0.125,0.1
302,30,320,0.1,0.1875,0.0875,0.1375,0.1875,0.0875,0.0875,0.0625,0.1625,0.075
303,40,320,0.0875,0.175,0.15,0.15,0.0875,0.0875,0.0875,0.125,0.125,0.1125
304,50,320,0.1125,0.1,0.1125,0.0875,0.1,0.125,0.075,0.125,0.1375,0.0625
305,60,320,0.175,0.1375,0.1625,0.15,0.1625,0.15,0.1,0.1375,0.0875,0.1125
306,70,320,0.1,0.1,0.0625,0.0875,0.1125,0.1,0.0875,0.0875,0.1125,0.0875
307,80,320,0.0875,0.1375,0.0875,0.1,0.0875,0.125,0.05,0.1125,0.1,0.1125
308,90,320,0.05,0.0875,0.1,0.1,0.1,0.075,0.0625,0.0625,0.0875,0.1125
309,100,320,0.125,0.1125,0.15,0.0625,0.075,0.0375,0.075,0.0625,0.0875,0.0875
310,110,320,0.0625,0.075,0.1,0.0625,0.05,0.1125,0.0875,0.075,0.075,0.0375
311,120,320,0.0625,0.0375,0.075,0.0375,0.1,0.1,0.075,0.075,0.1,0.0625
312,130,320,0.075,0.125,0.05,0.0625,0.0625,0.0875,0.075,0.0875,0.1125,0.05
313,140,320,0.1,0.075,0.0625,0.075,0.05,0.125,0.125,0.0625,0.1,0.0625
314,150,320,0.0875,0.075,0.0625,0.0625,0.0625,0.0875,0.1375,0.125,0.0625,0.125
315,160,320,0.0625,0.1125,0.075,0.0375,0.075,0.075,0.1,0.0625,0.05,0.0875
316,170,320,0.075,0.0625,0.1125,0.1,0.075,0.075,0.0625,0.0875,0.0875,0.1125
317,180,320,0.1125,0.0625,0.075,0.1125,0.05,0.1,0.1,0.075,0.0375,0.0375
318,190,320,0.1,0.075,0.0875,0.0375,0.1375,0.125,0.05,0.0625,0.0625,0.0625
319,200,320,0.025,0.0625,0.0375,0.0625,0.05,0.075,0.0125,0.0375,0.075,0.1125
320,10,340,0.10588235294117647,0.047058823529411764,0.08235294117647059,0.09411764705882353,0.10588235294117647,0.12941176470588237,0.15294117647058825,0.10588235294117647,0.11764705882352941,0.1411764705882353
321,20,340,0.16470588235294117,0.1411764705882353,0.058823529411764705,0.15294117647058825,0.12941176470588237,0.12941176470588237,0.1411764705882353,0.11764705882352941,0.09411764705882353,0.10588235294117647
322,30,340,0.09411764705882353,0.10588235294117647,0.15294117647058825,0.12941176470588237,0.1411764705882353,0.10588235294117647,0.11764705882352941,0.09411764705882353,0.12941176470588237,0.10588235294117647
323,40,340,0.10588235294117647,0.1411764705882353,0.1411764705882353,0.11764705882352941,0.058823529411764705,0.1411764705882353,0.058823529411764705,0.03529411764705882,0.12941176470588237,0.15294117647058825
324,50,340,0.09411764705882353,0.10588235294117647,0.11764705882352941,0.09411764705882353,0.10588235294117647,0.12941176470588237,0.058823529411764705,0.10588235294117647,0.11764705882352941,0.09411764705882353
325,60,340,0.08235294117647059,0.09411764705882353,0.03529411764705882,0.09411764705882353,0.10588235294117647,0.10588235294117647,0.08235294117647059,0.16470588235294117,0.11764705882352941,0.08235294117647059
326,70,340,0.09411764705882353,0.047058823529411764,0.08235294117647059,0.11764705882352941,0.11764705882352941,0.07058823529411765,0.09411764705882353,0.11764705882352941,0.08235294117647059,0.12941176470588237
327,80,340,0.09411764705882353,0.047058823529411764,0.09411764705882353,0.11764705882352941,0.10588235294117647,0.11764705882352941,0.08235294117647059,0.09411764705882353,0.11764705882352941,0.10588235294117647
328,90,340,0.07058823529411765,0.03529411764705882,0.10588235294117647,0.12941176470588237,0.09411764705882353,0.1411764705882353,0.03529411764705882,0.08235294117647059,0.08235294117647059,0.12941176470588237
329,100,340,0.03529411764705882,0.08235294117647059,0.12941176470588237,0.10588235294117647,0.03529411764705882,0.07058823529411765,0.08235294117647059,0.08235294117647059,0.058823529411764705,0.08235294117647059
330,110,340,0.09411764705882353,0.058823529411764705,0.07058823529411765,0.09411764705882353,0.08235294117647059,0.10588235294117647,0.058823529411764705,0.12941176470588237,0.047058823529411764,0.047058823529411764
331,120,340,0.08235294117647059,0.07058823529411765,0.058823529411764705,0.058823529411764705,0.07058823529411765,0.08235294117647059,0.10588235294117647,0.08235294117647059,0.08235294117647059,0.058823529411764705
332,130,340,0.03529411764705882,0.09411764705882353,0.11764705882352941,0.047058823529411764,0.08235294117647059,0.07058823529411765,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705
333,140,340,0.10588235294117647,0.07058823529411765,0.10588235294117647,0.07058823529411765,0.07058823529411765,0.10588235294117647,0.09411764705882353,0.08235294117647059,0.09411764705882353,0.08235294117647059
334,150,340,0.15294117647058825,0.08235294117647059,0.058823529411764705,0.047058823529411764,0.07058823529411765,0.047058823529411764,0.07058823529411765,0.07058823529411765,0.058823529411764705,0.11764705882352941
335,160,340,0.09411764705882353,0.07058823529411765,0.07058823529411765,0.11764705882352941,0.11764705882352941,0.08235294117647059,0.03529411764705882,0.09411764705882353,0.058823529411764705,0.10588235294117647
336,170,340,0.07058823529411765,0.11764705882352941,0.08235294117647059,0.11764705882352941,0.047058823529411764,0.058823529411764705,0.08235294117647059,0.08235294117647059,0.11764705882352941,0.09411764705882353
337,180,340,0.10588235294117647,0.03529411764705882,0.07058823529411765,0.058823529411764705,0.058823529411764705,0.12941176470588237,0.07058823529411765,0.17647058823529413,0.08235294117647059,0.08235294117647059
338,190,340,0.09411764705882353,0.07058823529411765,0.058823529411764705,0.11764705882352941,0.09411764705882353,0.047058823529411764,0.08235294117647059,0.08235294117647059,0.07058823529411765,0.058823529411764705
339,200,340,0.058823529411764705,0.09411764705882353,0.09411764705882353,0.10588235294117647,0.08235294117647059,0.09411764705882353,0.047058823529411764,0.09411764705882353,0.058823529411764705,0.058823529411764705
340,10,360,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.15555555555555556,0.05555555555555555,0.12222222222222222,0.08888888888888889,0.1111111111111111,0.08888888888888889,0.14444444444444443
341,20,360,0.08888888888888889,0.1,0.12222222222222222,0.15555555555555556,0.07777777777777778,0.12222222222222222,0.06666666666666667,0.07777777777777778,0.14444444444444443,0.1111111111111111
342,30,360,0.06666666666666667,0.15555555555555556,0.12222222222222222,0.08888888888888889,0.13333333333333333,0.06666666666666667,0.1111111111111111,0.07777777777777778,0.1,0.14444444444444443
343,40,360,0.12222222222222222,0.1111111111111111,0.07777777777777778,0.06666666666666667,0.1,0.14444444444444443,0.12222222222222222,0.14444444444444443,0.08888888888888889,0.1
344,50,360,0.14444444444444443,0.13333333333333333,0.1,0.18888888888888888,0.17777777777777778,0.08888888888888889,0.14444444444444443,0.12222222222222222,0.14444444444444443,0.13333333333333333
345,60,360,0.13333333333333333,0.1111111111111111,0.07777777777777778,0.1,0.12222222222222222,0.07777777777777778,0.1,0.14444444444444443,0.08888888888888889,0.12222222222222222
346,70,360,0.12222222222222222,0.17777777777777778,0.12222222222222222,0.12222222222222222,0.1,0.14444444444444443,0.12222222222222222,0.12222222222222222,0.13333333333333333,0.1
347,80,360,0.13333333333333333,0.13333333333333333,0.07777777777777778,0.1111111111111111,0.07777777777777778,0.08888888888888889,0.1,0.1,0.08888888888888889,0.12222222222222222
348,90,360,0.13333333333333333,0.15555555555555556,0.07777777777777778,0.13333333333333333,0.08888888888888889,0.1111111111111111,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.13333333333333333
349,100,360,0.05555555555555555,0.07777777777777778,0.1111111111111111,0.1111111111111111,0.12222222222222222,0.06666666666666667,0.05555555555555555,0.1111111111111111,0.03333333333333333,0.1111111111111111
350,110,360,0.03333333333333333,0.12222222222222222,0.08888888888888889,0.06666666666666667,0.1111111111111111,0.12222222222222222,0.1111111111111111,0.1,0.07777777777777778,0.07777777777777778
351,120,360,0.1111111111111111,0.12222222222222222,0.1,0.13333333333333333,0.07777777777777778,0.06666666666666667,0.08888888888888889,0.12222222222222222,0.07777777777777778,0.06666666666666667
352,130,360,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.1,0.06666666666666667,0.07777777777777778,0.08888888888888889,0.1,0.1111111111111111,0.1
353,140,360,0.05555555555555555,0.07777777777777778,0.1,0.08888888888888889,0.1,0.1111111111111111,0.07777777777777778,0.07777777777777778,0.06666666666666667,0.13333333333333333
354,150,360,0.1,0.1,0.07777777777777778,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.06666666666666667
355,160,360,0.06666666666666667,0.12222222222222222,0.08888888888888889,0.08888888888888889,0.06666666666666667,0.1111111111111111,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.12222222222222222
356,170,360,0.044444444444444446,0.1111111111111111,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.1,0.07777777777777778,0.06666666666666667,0.08888888888888889,0.05555555555555555
357,180,360,0.12222222222222222,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.07777777777777778,0.05555555555555555,0.05555555555555555
358,190,360,0.06666666666666667,0.1,0.03333333333333333,0.1,0.12222222222222222,0.08888888888888889,0.044444444444444446,0.07777777777777778,0.12222222222222222,0.05555555555555555
359,200,360,0.08888888888888889,0.1,0.08888888888888889,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.07777777777777778,0.13333333333333333
360,10,380,0.14736842105263157,0.18947368421052632,0.10526315789473684,0.11578947368421053,0.12631578947368421,0.12631578947368421,0.05263157894736842,0.09473684210526316,0.09473684210526316,0.14736842105263157
361,20,380,0.08421052631578947,0.10526315789473684,0.10526315789473684,0.14736842105263157,0.15789473684210525,0.12631578947368421,0.1368421052631579,0.06315789473684211,0.15789473684210525,0.14736842105263157
362,30,380,0.10526315789473684,0.11578947368421053,0.1368421052631579,0.07368421052631578,0.18947368421052632,0.07368421052631578,0.08421052631578947,0.07368421052631578,0.10526315789473684,0.11578947368421053
363,40,380,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.09473684210526316,0.15789473684210525,0.11578947368421053,0.12631578947368421,0.09473684210526316,0.1368421052631579,0.14736842105263157
364,50,380,0.16842105263157894,0.11578947368421053,0.12631578947368421,0.09473684210526316,0.12631578947368421,0.11578947368421053,0.10526315789473684,0.12631578947368421,0.15789473684210525,0.08421052631578947
365,60,380,0.08421052631578947,0.08421052631578947,0.08421052631578947,0.12631578947368421,0.09473684210526316,0.08421052631578947,0.08421052631578947,0.07368421052631578,0.11578947368421053,0.06315789473684211
366,70,380,0.09473684210526316,0.09473684210526316,0.10526315789473684,0.14736842105263157,0.09473684210526316,0.11578947368421053,0.1368421052631579,0.08421052631578947,0.1368421052631579,0.10526315789473684
367,80,380,0.11578947368421053,0.07368421052631578,0.08421052631578947,0.07368421052631578,0.12631578947368421,0.11578947368421053,0.15789473684210525,0.1368421052631579,0.08421052631578947,0.08421052631578947
368,90,380,0.07368421052631578,0.12631578947368421,0.07368421052631578,0.06315789473684211,0.11578947368421053,0.09473684210526316,0.10526315789473684,0.10526315789473684,0.12631578947368421,0.10526315789473684
369,100,380,0.11578947368421053,0.08421052631578947,0.08421052631578947,0.12631578947368421,0.2,0.09473684210526316,0.16842105263157894,0.11578947368421053,0.1368421052631579,0.14736842105263157
370,110,380,0.05263157894736842,0.10526315789473684,0.08421052631578947,0.09473684210526316,0.09473684210526316,0.09473684210526316,0.12631578947368421,0.11578947368421053,0.06315789473684211,0.08421052631578947
371,120,380,0.07368421052631578,0.09473684210526316,0.08421052631578947,0.09473684210526316,0.042105263157894736,0.12631578947368421,0.09473684210526316,0.10526315789473684,0.06315789473684211,0.10526315789473684
372,130,380,0.1368421052631579,0.06315789473684211,0.09473684210526316,0.09473684210526316,0.08421052631578947,0.10526315789473684,0.08421052631578947,0.1368421052631579,0.08421052631578947,0.09473684210526316
373,140,380,0.07368421052631578,0.09473684210526316,0.09473684210526316,0.09473684210526316,0.1368421052631579,0.08421052631578947,0.10526315789473684,0.08421052631578947,0.07368421052631578,0.09473684210526316
374,150,380,0.09473684210526316,0.10526315789473684,0.06315789473684211,0.09473684210526316,0.10526315789473684,0.07368421052631578,0.06315789473684211,0.09473684210526316,0.07368421052631578,0.06315789473684211
375,160,380,0.08421052631578947,0.06315789473684211,0.05263157894736842,0.09473684210526316,0.08421052631578947,0.10526315789473684,0.08421052631578947,0.08421052631578947,0.08421052631578947,0.10526315789473684
376,170,380,0.11578947368421053,0.1368421052631579,0.09473684210526316,0.07368421052631578,0.08421052631578947,0.05263157894736842,0.11578947368421053,0.10526315789473684,0.10526315789473684,0.06315789473684211
377,180,380,0.06315789473684211,0.10526315789473684,0.09473684210526316,0.11578947368421053,0.05263157894736842,0.07368421052631578,0.06315789473684211,0.08421052631578947,0.11578947368421053,0.08421052631578947
378,190,380,0.09473684210526316,0.10526315789473684,0.07368421052631578,0.09473684210526316,0.05263157894736842,0.10526315789473684,0.06315789473684211,0.09473684210526316,0.06315789473684211,0.06315789473684211
379,200,380,0.10526315789473684,0.12631578947368421,0.07368421052631578,0.10526315789473684,0.12631578947368421,0.09473684210526316,0.09473684210526316,0.12631578947368421,0.07368421052631578,0.07368421052631578
380,10,400,0.13,0.07,0.1,0.14,0.14,0.09,0.12,0.12,0.1,0.1
381,20,400,0.14,0.12,0.13,0.12,0.17,0.15,0.08,0.14,0.13,0.14
382,30,400,0.08,0.11,0.18,0.13,0.09,0.14,0.11,0.09,0.14,0.15
383,40,400,0.17,0.11,0.12,0.1,0.14,0.1,0.17,0.11,0.12,0.16
384,50,400,0.12,0.13,0.12,0.16,0.16,0.14,0.12,0.1,0.12,0.08
385,60,400,0.1,0.12,0.14,0.1,0.09,0.12,0.14,0.1,0.08,0.09
386,70,400,0.11,0.08,0.09,0.12,0.14,0.11,0.1,0.08,0.09,0.11
387,80,400,0.11,0.1,0.12,0.08,0.11,0.1,0.05,0.12,0.11,0.12
388,90,400,0.15,0.12,0.06,0.07,0.08,0.09,0.09,0.07,0.08,0.1
389,100,400,0.11,0.09,0.12,0.09,0.15,0.09,0.09,0.07,0.09,0.16
390,110,400,0.08,0.08,0.1,0.11,0.07,0.15,0.05,0.15,0.11,0.12
391,120,400,0.12,0.13,0.07,0.1,0.11,0.06,0.11,0.1,0.06,0.06
392,130,400,0.1,0.07,0.06,0.07,0.1,0.09,0.1,0.05,0.14,0.05
393,140,400,0.07,0.09,0.05,0.06,0.1,0.11,0.1,0.06,0.08,0.04
394,150,400,0.1,0.08,0.1,0.1,0.06,0.08,0.11,0.07,0.08,0.14
395,160,400,0.12,0.07,0.07,0.07,0.07,0.09,0.04,0.08,0.12,0.08
396,170,400,0.05,0.11,0.1,0.06,0.1,0.14,0.1,0.13,0.08,0.1
397,180,400,0.1,0.08,0.09,0.08,0.16,0.1,0.07,0.07,0.06,0.11
398,190,400,0.14,0.09,0.11,0.12,0.12,0.06,0.17,0.11,0.07,0.07
399,200,400,0.08,0.08,0.04,0.08,0.11,0.09,0.09,0.08,0.08,0.05
